symbol,name,price,priceChange,percentChange,exchangeName,exShortName,exchangeCode,marketPlace,sector,industry,volume,openPrice,dayHigh,dayLow,MarketCap,MarketCapAllClasses,peRatio,prevClose,dividendFrequency,dividendYield,dividendAmount,dividendCurrency,beta,eps,exDividendDate,shortDescription,longDescription,website,email,phoneNumber,fullAddress,employees,shareOutStanding,totalDebtToEquity,totalSharesOutStanding,sharesESCROW,vwap,dividendPayDate,weeks52high,weeks52low,alpha,averageVolume10D,averageVolume30D,averageVolume50D,priceToBook,priceToCashFlow,returnOnEquity,returnOnAssets,day21MovingAvg,day50MovingAvg,day200MovingAvg,dividend3Years,dividend5Years,datatype,__typename
HAR,Harfang Exploration inc.,0.36,0.0,0.0,TSX Venture Exchange,TSXV,CDX,,Basic Materials,Metals & Mining,0,,,,17565588,17565588,,0.36,,,,,-0.446413,-0.039999999,,Harfang Exploration Inc is an exploration and evaluation stage company. It is engaged in the business of acquiring and exploring mineral properties in Canada.,"Harfang Exploration Inc is an exploration and evaluation stage company. It is engaged in the business of acquiring and exploring mineral properties in Canada. The company focus is currently on the exploration and evaluation of its mineral properties in the James Bay area in the Province of Quebec for precious metals. Its project portfolio includes Lac Menarik, Menarik East, Serpent, Lake Fagnant, and Lake Aulneau Project.",http://www.harfangexploration.com,,+1 514 272-7331,"1100, Avenue des Canadiens-de-Montreal, Suite 300, Montreal, QC, CA",,48793299,,48793299,5761396.0,0.356135,,0.37,0.15,0.27171,105803,75941.0,67718.0,5.143,,-37.14,-34.15,0.32024,0.3111,0.24233,,,equity,Company
HVG,Harvest Gold Corp.,0.26,-0.025,-8.77193,TSX Venture Exchange,TSXV,CDX,,Basic Materials,Metals & Mining,20000,0.26,0.26,0.26,2638354,2638354,,0.285,,,,,0.009774,-0.219999998,,"Harvest Gold Corp is a mineral exploration and resource development company. It is engaged in the business of acquiring, exploring, and evaluating natural resource properties.","Harvest Gold Corp is a mineral exploration and resource development company. It is engaged in the business of acquiring, exploring, and evaluating natural resource properties. The company's exploration projects include Emerson, Goathorn and Jacobite Projects, British Columbia and Rosebud, and RW Projects, Nevada in the United States.",http://www.harvestgoldcorp.com,info@harvestgoldcorp.com,+1 604 682-2928,"750 West Pender Street, Suite 804, Vancouver, BC, CA",,10147512,,10147512,0.0,0.26,,0.285,0.06,0.031617,73411,38316.0,47855.0,13.0,126.4,-169.77,-157.27,0.17262,0.1581,0.10403,,,equity,Company
HAWK,Hawkeye Gold & Diamond Inc.,0.03,0.0,0.0,TSX Venture Exchange,TSXV,CDX,,Basic Materials,Metals & Mining,80000,0.03,0.03,0.03,1755194,1755194,,0.03,,,,,-0.281798,-0.029999999,,"Hawkeye Gold & Diamond Inc is an exploration stage company. Principally, it is engaged in the business of exploration for and the development of natural resources in Canada.","Hawkeye Gold & Diamond Inc is an exploration stage company. Principally, it is engaged in the business of exploration for and the development of natural resources in Canada. The company's project consists of Barkeville and BC golden triangle.",http://www.hawkeyegold.com,greg@hawkeyegold.com,+1 778 379-5393,"1985 Alberni Street, M 202, Vancouver, BC, CA",,58506442,,58506442,0.0,0.03,,0.065,0.01,0.066471,192187,238910.0,496806.0,-3.0,13.2,40.04,-30.26,0.02976,0.03,0.02235,,,equity,Company
HAWK,Hawkeye Gold & Diamond Inc.,0.03,0.0,0.0,TSX Venture Exchange,TSXV,CDX,,Basic Materials,Metals & Mining,80000,0.03,0.03,0.03,1755194,1755194,,0.03,,,,,-0.281798,-0.029999999,,"Hawkeye Gold & Diamond Inc is an exploration stage company. Principally, it is engaged in the business of exploration for and the development of natural resources in Canada.","Hawkeye Gold & Diamond Inc is an exploration stage company. Principally, it is engaged in the business of exploration for and the development of natural resources in Canada. The company's project consists of Barkeville and BC golden triangle.",http://www.hawkeyegold.com,greg@hawkeyegold.com,+1 778 379-5393,"1985 Alberni Street, M 202, Vancouver, BC, CA",,58506442,,58506442,0.0,0.03,,0.065,0.01,0.066471,192187,238910.0,496806.0,-3.0,13.2,40.04,-30.26,0.02976,0.03,0.02235,,,equity,Company
HTR,Heatherdale Resources Ltd.,1.0,0.0,0.0,TSX Venture Exchange,TSXV,CDX,,Basic Materials,Metals & Mining,0,,,,14939851,22214851,,1.0,,,,,3.881925,-0.009999999,,Heatherdale Resources Ltd is a Canadian based mining company. It is engaged in exploration and development of mineral properties.,"Heatherdale Resources Ltd is a Canadian based mining company. It is engaged in exploration and development of mineral properties. The company's projects include Niblack copper-gold-zinc-silver project located in Southeast Alaska, USA. Niblack hosts six known precious-metals enriched volcanogenic massive sulphide (VMS) deposits Lookout, Trio, Dama, Lindsy, Mammoth and the historic Niblack mine site.",http://www.heatherdaleresources.com,info@hdgold.com,+1 604 684-6365,"1040 West Georgia Street, 15th Floor, Vancouver, BC, CA",,14939851,,22214851,0.0,1.0,,1.35,0.275,0.038843,21173,30590.0,28870.0,-14.286,,7.61,-32.63,1.07881,1.0591,0.69128,,,equity,Company
HELX,Helix Applications Inc.,0.1,0.0,0.0,TSX Venture Exchange,TSXV,CDX,,Technology,Software,0,,,,5144875,5144874,,0.1,,,,,1.014621,-0.200000002,,Helix Applications Inc focuses on developing blockchain-based software technologies.,Helix Applications Inc focuses on developing blockchain-based software technologies. Its projects include Helix Logistics Platform which is engaged in the development of a blockchain-based logistics platform and TruckLovely App provides a system to organize everything for companies who deliver or collect.,http://www.helixapps.ca,steve@helixapps.ca,+1 604 790-9350,"C/o The Canadian Venture Building, 82 Richmond St. East, Suite 203, Toronto, ON, CA",,51448741,,51448738,21475619.0,0.1,,0.195,0.05,0.081425,4685,5710.0,5560.0,1.111,5,-116.49,-114.01,0.11024,0.1191,0.11068,,,equity,Company
HMLO,Hemlo Explorers Inc.,0.98,0.0,0.0,TSX Venture Exchange,TSXV,CDX,,Basic Materials,Metals & Mining,0,,,,26580857,26581347,,0.98,,,,,3.535259,-0.100000001,,Hemlo Explorers Inc is a Canada-based junior natural resource exploration and development company. The company's project consists of Hemlo North-Limb; Belcher Islands Iron; and others.,Hemlo Explorers Inc is a Canada-based junior natural resource exploration and development company. The company's project consists of Hemlo North-Limb; Belcher Islands Iron; and others.,https://hemloexplorers.ca/,fraser@hemloexplorers.ca,416-644-1747,"141 Adelaide Street West, Suite 301, Toronto, ON, CA",3,27123323,,27123823,0.0,0.98,,1.11,0.165,0.124304,7618,22067.0,38967.0,19.6,60.3,-99.54,-87.41,0.96048,0.8384,0.4541,,,equity,Company
HEM,Hemostemix Inc.,0.005,-0.005,-50.0,TSX Venture Exchange,TSXV,CDX,,Healthcare,Biotechnology,6000,0.005,0.005,0.005,3784058,3784058,,0.01,,,,,0.788977,-0.019999999,,"Hemostemix Inc is a Canada based clinical-stage biotechnology company. Its principal business activity is to develop, manufacture and commercialize blood-derived cell therapies for medical conditions.","Hemostemix Inc is a Canada based clinical-stage biotechnology company. Its principal business activity is to develop, manufacture and commercialize blood-derived cell therapies for medical conditions. The company's technology platform for developing autologous cell therapies is for treatment of vascular diseases. The group's clinical-stage candidate, ACP-01, is an autologous cell therapy for the treatment of critical limb ischemia.",https://www.hemostemix.com,kmakofka@hemostemix.com,+1 905 580-4170,"707 - 7th Avenue SW, Suite 1150, Calgary, AB, CA",,756811552,,756811552,16984308.0,0.005,,0.05,0.005,-0.032988,142701,168195.0,1103226.0,37.01,,186.96,-1156.79,0.0081,0.0083,0.01125,,,equity,Company
HXC,HFX Holding Corp.,0.005,0.0,0.0,TSX Venture Exchange,TSXV,CDX,,Basic Materials,Metals & Mining,0,,,,47671,47671,,0.005,,,,,-5.023455,-0.009999999,,"HFX Holding Corp is an exploration-stage company. Principally, it is engaged in the business of acquisition, exploration, and development of mineral properties.","HFX Holding Corp is an exploration-stage company. Principally, it is engaged in the business of acquisition, exploration, and development of mineral properties. The company is focused on exploring its Kiwi property which is situated in Yukon Territory, Canada.",,,+1 604 215-1568,"885 West Georgia Street, Suite 1500, Vancouver, BC, CA",,9534100,,9534100,2190000.0,0.005,,0.02,0.005,0.077189,0,0.0,0.0,-0.5,380.9,45.69,-80.59,0.005,0.005,0.00628,,,equity,Company
HBK,Highbank Resources Ltd.,0.02,0.0,0.0,TSX Venture Exchange,TSXV,CDX,,Basic Materials,Metals & Mining,7000,0.02,0.02,0.02,2798133,2798133,,0.02,,,,,0.418928,-0.019999999,,"Highbank Resources Ltd is engaged in the business of acquisition, exploration, and development of mineral resource properties in Canada.","Highbank Resources Ltd is engaged in the business of acquisition, exploration, and development of mineral resource properties in Canada. The company's flagship project property includes Swamp Point Nort and Highland Valley Property. Its activities are all in the one industry segment of Mineral Property Acquisition, Exploration and Development in Canada.",http://www.highbankresources.com,highbank@telus.net,+1 604 683-6648,"625 Howe Street, Suite 600, Vancouver, BC, CA",,139906621,,139906621,0.0,0.02,,0.03,0.005,0.041507,30850,80069.0,105550.0,8.29,14.5,-218.03,-26.3,0.02095,0.0183,0.01168,,,equity,Company
HPI,Highbury Projects Inc.,0.225,0.0,0.0,TSX Venture Exchange,TSXV,CDX,,Basic Materials,Metals & Mining,0,,,,2223750,2223750,,0.225,,,,,0.639418,-0.009999999,,"Highbury Projects Inc is involved in the business of exploration, evaluation, and development of mineral properties.","Highbury Projects Inc is involved in the business of exploration, evaluation, and development of mineral properties. The principal business of the company involves exploration and evaluation of the Moore Creek property located in Alaska, United States of America. It operates in one reportable segment, being the Exploration and Evaluation of Mineral Properties.",,anish@highburyprojects.net,+1 604 428-8289,"595 Howe Street, Suite 206, Vancouver, BC, CA",,9883333,,9883333,0.0,0.225,,0.3,0.22,0.043807,0,240.0,394.0,106.81,,-383.8,-270.41,0.23929,0.2443,0.24918,,,equity,Company
HIGH,Highgold Mining Inc.,3.1,0.15,5.084746,TSX Venture Exchange,TSXV,CDX,,Basic Materials,Metals & Mining,176417,3.0,3.14,3.0,132487218,152211113,,2.95,,,,,1.642617,-0.100000001,,HighGold Mining Inc is a mineral exploration company focused on high-grade gold projects located in North America.,"HighGold Mining Inc is a mineral exploration company focused on high-grade gold projects located in North America. Its flagship asset is the high-grade Johnson Tract Gold (Zn-Cu) Project located in south-central Alaska, USA. The company also controls a portfolio of gold projects in the greater Timmins gold camp, Ontario, Canada that includes the Munro-Croesus Gold property, which is renowned for its highgrade mineralization, and the large Golden Mile and Golden Perimeter properties.",https://www.highgoldmining.com,,+1 604 629-1165,"320 - 800 West Pender Street, Vancouver, BC, CA",,42737812,,49100359,0.0,3.07465947,,3.08,0.57,0.083777,427144,226383.0,183193.0,,,-19.89,-19.43,2.14333,2.037,1.40878,,,equity,Company
HI,Highland Copper Company Inc.,0.06,0.0,0.0,TSX Venture Exchange,TSXV,CDX,,Basic Materials,Metals & Mining,0,,,,28376022,28376022,,0.06,,,,,0.788181,-0.059999998,,"Highland Copper Co Inc is a Canada based mineral exploration company principally engaged in the acquisition, exploration and development of mineral properties.","Highland Copper Co Inc is a Canada based mineral exploration company principally engaged in the acquisition, exploration and development of mineral properties. It is a copper development company, focused on sediment-hosted copper projects in the Copper Range District of the Upper Peninsula of Michigan, USA. The projects of the company are Copperwood project, White pine north project, and Keweenaw project.",http://www.highlandcopper.com,info@highlandcopper.com,+1 450 677-2455,"1055 West Georgia Street West, Suite 1500, Vancouver, BC, CA",,472933689,,472933689,0.0,0.058529,,0.06,0.02,-0.004542,90885,90347.0,156575.0,11.06,,-228.03,-81.32,0.04524,0.0394,0.03138,,,equity,Company
HWY,Highway 50 Gold Corp.,0.165,0.0,0.0,TSX Venture Exchange,TSXV,CDX,,Basic Materials,Metals & Mining,0,,,,6096335,6096335,,0.165,,,,,0.912041,-0.009999999,,Highway 50 Gold Corp is a mineral exploration company.,"Highway 50 Gold Corp is a mineral exploration company. It is engaged in the acquisition and exploration of assets and evaluation of mineral properties in British Columbia and Nevada, USA. It has three projects Golden Brew; Porter Canyon and Monroe.",http://www.highway50gold.com,info@highway50gold.com,+1 604 681-4462,"1177 West Hastings Street, Suite 2300, Vancouver, BC, CA",,36947483,,36947483,0.0,0.165,,0.195,0.055,0.045942,15292,19474.0,19843.0,2.357,,-16.12,-12.75,0.15762,0.1268,0.0909,,,equity,Company
HOCL,Highwood Oil Company Ltd.,16.5,0.0,0.0,TSX Venture Exchange,TSXV,CDX,,Energy,Oil & Gas,0,,,,98077122,99231000,,16.5,,,,,-0.068398,-2.5999999,,"Highwood Oil Co Ltd is a public oil and natural gas exploration, development and production company in Canada.","Highwood Oil Co Ltd is a public oil and natural gas exploration, development and production company in Canada. The company's projects include Nipisi/Jarvie, Wabasca; and Red Earth Creek located in Alberta; River Pipeline located in Edmonton.",https://www.highwoodoil.com,investorrelations@highwoodoil.com,+1 587 393-0860,"222- 3rd Avenue SW, Suite 900, Calgary, AB, CA",10,5944068,3.44,6014000,4555700.0,16.5,,23.25,15.75,0.029857,10,107.0,70.0,9.116,20,-85.68,-13.96,16.59524,17.25,18.68565,,,equity,Company
BEER,Hill Street Beverage Company Inc.,0.06,0.0,0.0,TSX Venture Exchange,TSXV,CDX,,Consumer Defensive,Beverages - Alcoholic,104000,0.06,0.06,0.06,5168710,6723623,,0.06,,,,,1.115264,-0.05,,Hill Street Beverage Company Inc is an award-winning alcohol-free beer and wine company.,"Hill Street Beverage Company Inc is an award-winning alcohol-free beer and wine company. The company is preparing to produce cannabis infused adult beverages, drink mixes and compressed tablets made from dehydrated cannabis oils, as well as water soluble cannabis powders for the B2B market following their legalization in Canada. Products are sold in grocery stores across Canada and direct to consumers via their website.",https://www.hillstreetbeverages.com,,+1 416 543-4904,"480 University Avenue, Suite 1401, Toronto, ON, CA",,86145154,,112060380,33245200.0,0.06,,0.195,0.04,0.0133,30013,62399.0,75417.0,17.47,,384.1,177.3,0.06262,0.0718,0.06628,,,equity,Company
