symbol,name,price,priceChange,percentChange,exchangeName,exShortName,exchangeCode,marketPlace,sector,industry,volume,openPrice,dayHigh,dayLow,MarketCap,MarketCapAllClasses,peRatio,prevClose,dividendFrequency,dividendYield,dividendAmount,dividendCurrency,beta,eps,exDividendDate,shortDescription,longDescription,website,email,phoneNumber,fullAddress,employees,shareOutStanding,totalDebtToEquity,totalSharesOutStanding,sharesESCROW,vwap,dividendPayDate,weeks52high,weeks52low,alpha,averageVolume10D,averageVolume30D,averageVolume50D,priceToBook,priceToCashFlow,returnOnEquity,returnOnAssets,day21MovingAvg,day50MovingAvg,day200MovingAvg,dividend3Years,dividend5Years,datatype,__typename
GWM,Galway Metals Inc.,1.43,0.02,1.41844,TSX Venture Exchange,TSXV,CDX,,Basic Materials,Metals & Mining,125520,1.4,1.43,1.37,238956051,229873454,,1.41,,,,,2.125616,-0.05,,Galway Metals Inc is an exploration-stage company.,"Galway Metals Inc is an exploration-stage company. It is in the process of exploring for, and delineating resources at the Clarence Stream and Estrades gold projects, located in Canada's jurisdictions of New Brunswick and Quebec, respectively. The company's only operating segment is the acquisition, exploration, and development of mineral resource properties. It explores for gold at Clarence Stream and gold, silver, zinc, copper, and lead at Estrades.",http://www.galwaymetalsinc.com,info@galwaymetalsinc.com,+1 416 848-7744,"82 Richmond Street East, Suite 200, Toronto, ON, CA",,167102133,,160750667,1234125.0,1.39160284,,2.09,0.27,0.072691,200521,309513.0,395907.0,20.429,104,-39.95,-34.89,1.4981,1.381,0.62938,,,equity,Company
GGAU,Gambier Gold Corp.,0.16,0.005,3.225806,TSX Venture Exchange,TSXV,CDX,,Basic Materials,Metals & Mining,61400,0.16,0.16,0.155,4176803,4144803,,0.155,,,,,0.600642,0.0,,"Gambier Gold Corp is a junior resource company engaged in the acquisition, exploration and development of gold, silver and copper properties in British Columbia, Saskatchewan, New Brunswick and...","Gambier Gold Corp is a junior resource company engaged in the acquisition, exploration and development of gold, silver and copper properties in British Columbia, Saskatchewan, New Brunswick and Quebec.",https://www.gambier.gold,m.e.schuss@gmail.com,+1 604 241-2254,"750-1095 West Pender Street, Vancouver, BC, CA",,26105016,0,25905016,0.0,0.159262295,,0.16,0.02,0.026594,47930,59593.0,48025.0,2.286,,-29.03,-25.37,0.13905,0.1112,0.0609,,,equity,Company
GGI,Garibaldi Resources Corp.,0.58,-0.06,-9.375,TSX Venture Exchange,TSXV,CDX,,Basic Materials,Metals & Mining,589090,0.64,0.64,0.55,67866038,67286038,,0.64,,,,,2.211138,-0.05,,"Garibaldi Resources Corp is a Canadian-based junior exploration company. It is engaged in the acquisition, exploration, and evaluation of mineral properties located in Canada and Mexico.","Garibaldi Resources Corp is a Canadian-based junior exploration company. It is engaged in the acquisition, exploration, and evaluation of mineral properties located in Canada and Mexico. The company's projects in Mexico include the La Patilla, Sonora properties, and the Iris project. Its projects in Canada include King projects, the Red Lion project, the Grizzly project, the Tora Tora project, Golden Bear, and the Black Gold project.",http://www.garibaldiresources.com,rhinojosa@garibaldiresources.com,+1 604 488-8828,"409 Granville Street, Suite 1150, Vancouver, BC, CA",,117010409,0,116010409,0.0,0.587890162,,2.03,0.37,0.073205,172528,157776.0,160673.0,1.611,,-14.09,-13.06,0.64905,0.6978,0.73955,,,equity,Company
GSI,Gatekeeper Systems Inc.,0.86,-0.02,-2.272727,TSX Venture Exchange,TSXV,CDX,,Industrials,Business Services,388012,0.88,0.9,0.85,76798125,76389624,47.3,0.88,,,,,1.669699,0.009999999,,"Gatekeeper Systems Inc is a provider of intelligent video solutions designed to provide a safer transportation environment for children, passengers and public safety personnel on multiple...","Gatekeeper Systems Inc is a provider of intelligent video solutions designed to provide a safer transportation environment for children, passengers and public safety personnel on multiple transportation modes. The company uses AI, video analytics and mobile data collectors to inter-connect public transit assets as part of intelligent transportation systems for Smart City initiatives.",http://www.gatekeeper-systems.com,info@gatekeeper-systems.com,+1 604 864-6187,"31127 Wheel Avenue, Suite 301, Abbotsford, BC, CA",,89300145,0.03,88825144,0.0,0.873671875,,0.94,0.12,0.045717,518409,494258.0,512026.0,8.6,190.8,19.77,16.9,0.75,0.6014,0.30389,,,equity,Company
GTR,Gatling Exploration Inc.,0.35,-0.01,-2.777778,TSX Venture Exchange,TSXV,CDX,,Basic Materials,Metals & Mining,141000,0.36,0.36,0.35,15984794,21710969,,0.36,,,,,0.252386,-0.180000007,,Gatling Exploration Inc is a Canada based mineral exploration company. Its project includes Larder Project.,Gatling Exploration Inc is a Canada based mineral exploration company. Its project includes Larder Project.,https://www.gatlingexploration.com,,+1 604 678-5308,"200 Burrard Street, Suite 1680, Vancouver, BC, CA",,45670840,,62031340,0.0,0.355168439,,0.67,0.235,0.022199,224299,164776.0,194866.0,-11.667,,-324.52,-199.15,0.37095,0.3685,0.36858,,,equity,Company
GBLT,GBLT Corp.,0.07,0.0,0.0,TSX Venture Exchange,TSXV,CDX,,Industrials,Industrial Products,15000,0.07,0.07,0.07,7876794,7876794,,0.07,,,,,1.172273,-0.019999999,,"GBLT Corp is a diversified lighting and battery company. It manufactures and distributes a wide range of mobile energy products worldwide, such as batteries, rechargeable batteries, and chargers.","GBLT Corp is a diversified lighting and battery company. It manufactures and distributes a wide range of mobile energy products worldwide, such as batteries, rechargeable batteries, and chargers. Further, the group has official licensee for Polaroid light products, Polaroid energy storage systems, digital displays and AGFAPHOTO mobile energy products, KODAK portable power stations. It operates in several segments in which it develops, markets, and sells Polaroid and Agfa products.",http://www.gbt-international.com,,+49 2421208560,"An Gut Nazareth 18 A, North Rhine-Westphalia, Duren, DE",,112525619,,112525618,0.0,0.07,,0.35,0.02,-0.033321,60995,93149.0,71551.0,-3.5,59.2,272.1,-29.7,0.05286,0.0443,0.04678,,,equity,Company
REBL.P,Genesis Acquisition Corp.,0.3,0.0,0.0,TSX Venture Exchange,TSXV,CDX,,Financial Services,Diversified Financial Services,0,,,,1095000,1095000,,0.3,,,,,0.496617,-0.170000001,,Genesis Acquisition Corp is a capital pool company.,Genesis Acquisition Corp is a capital pool company.,,,+1 250 317-0996,"c/o Pushor Mitchell LLP, 301- 1665 Ellis Street, Kelowna, BC, CA",,3650000,,3650000,1484000.0,0.3,,0.3,0.14,0.137859,0,733.0,740.0,2.727,,-79.11,-74.37,0.24214,0.1863,0.18205,,,equity,Company
GIS,Genesis Metals Corp.,0.295,-0.015,-4.83871,TSX Venture Exchange,TSXV,CDX,,Basic Materials,Metals & Mining,53450,0.305,0.305,0.295,15182755,15354858,,0.31,,,,,1.03617,-0.119999997,,"Genesis Metals Corp is engaged in the acquisition and exploration of mineral property interests in Canada. The company is focused on the Chevrier Gold Project in the southwest of Chibougamau, Quebec.","Genesis Metals Corp is engaged in the acquisition and exploration of mineral property interests in Canada. The company is focused on the Chevrier Gold Project in the southwest of Chibougamau, Quebec. The Chevrier Gold Property covers 15 kilometers of the Fancamp Deformation zone - an emerging mineralized belt undergoing intensive exploration by multiple companies including several industry players, including the high-grade Monster Lake Gold Discovery which is being explored by Toma Gold and IAMGOLD. Genesis Metals holds a 100% interest in the October Gold Property located in the Southern Swayze greenstone belt in Benton Township, Ontario.",http://www.genesismetalscorp.com,js@genesismetalscorp.com,+1 604 484-7855,"800 West Pender Street, Suite 1020, Vancouver, BC, CA",,51466964,,52050364,21083.0,0.301037735,,0.485,0.15,0.014812,263997,227833.0,270656.0,3.688,,-142.43,-115.4,0.2769,0.2941,0.28925,,,equity,Company
GNT,Gentor Resources Inc.,0.03,0.0,0.0,TSX Venture Exchange,TSXV,CDX,,Basic Materials,Metals & Mining,0,,,,1167203,1167203,,0.03,,,,,0.305023,-0.009999999,,Gentor Resources Inc is an exploration stage corporation. It is formed for the purpose of prospecting and developing mineral properties.,Gentor Resources Inc is an exploration stage corporation. It is formed for the purpose of prospecting and developing mineral properties.,http://www.gentorresources.com,info@gentorresources.com,+1 416-361-2510,"100 King Street West, Suite 7070, P.O. Box 419, Toronto, CA",3,38906742,,38906742,0.0,0.03,,0.055,0.03,-0.007314,0,0.0,0.0,-1.5,,35.57,-140.51,0.03,0.03,0.0393,,,equity,Company
GMA,Geomega Resources Inc.,0.2,0.005,2.564103,TSX Venture Exchange,TSXV,CDX,,Basic Materials,Metals & Mining,69500,0.205,0.21,0.2,20967542,20911986,,0.195,,,,,1.301293,-0.019999999,,"Based in Montreal, Canada, Geomega Resources has developed a proprietary, environmentally friendly ""ISR Technology"" that recycles rare earth elements with focus on the permanent magnet industry and...","Based in Montreal, Canada, Geomega Resources has developed a proprietary, environmentally friendly ""ISR Technology"" that recycles rare earth elements with focus on the permanent magnet industry and produces four high demand, high price, rare earth elements (HHREE â specificallyNd, Pr, Tb, Dy). Geomega also owns the Montviel rare earth carbonatite deposit and holds over 17.8M shares, representing approximately 20% of the issued and outstanding shares of Kintavar Exploration Inc. (KTR.V), a mineral exploration company that is advancing the Mitchi stratiform copper project in Quebec.",http://www.ressourcesgeomega.ca,info@ressourcesgeomega.ca,+1 450 641-5119,"75 Boulevard de Mortagne, Boucherville, QC, CA",,104837706,0.07,104559928,0.0,0.20269784,,0.23,0.09,0.034499,110921,155270.0,192107.0,10.0,,-5.74,-3.07,0.19643,0.1889,0.1608,,,equity,Company
GCR,Gespeg Resources Ltd.,0.095,-0.015,-13.636364,TSX Venture Exchange,TSXV,CDX,,Basic Materials,Metals & Mining,92000,0.11,0.11,0.09,2420314,4301314,,0.11,,,,,-0.017478,-0.009999999,,"Gespeg Resources Ltd is a mining exploration company. The company is involved in the business of identification, exploration, and development of mineral properties.","Gespeg Resources Ltd is a mining exploration company. The company is involved in the business of identification, exploration, and development of mineral properties. It basically focuses on the focus on grossly underexplored regions Gaspe and Montauban, Quebec. The company's projects include Lac Arsenault, Vortex, and Port Daniel.",https://www.gespegresources.com,slaberge@gespegresources.com,+1 306 653-2692,"224 - 4th Avenue South, Suite 602, Saskatoon, SK, CA",,25476986,,45276986,0.0,0.097663043,,0.125,0.025,0.024969,45455,47192.0,35027.0,2.19,34,99.6,-109.01,0.08762,0.0818,0.06568,,,equity,Company
GTC,Getty Copper Inc.,0.06,0.005,9.090909,TSX Venture Exchange,TSXV,CDX,,Basic Materials,Metals & Mining,101000,0.06,0.06,0.06,6505633,6505633,,0.055,,,,,-0.75062,0.0,,Getty Copper Inc is a Canada-based exploration stage company involved in industrial metals and minerals business sector.,"Getty Copper Inc is a Canada-based exploration stage company involved in industrial metals and minerals business sector. The company is engaged in the business of mineral exploration and mine development in the Highland Valley area of British Columbia. The company's properties include the Getty mineral claims which are contiguous and are located within the Kamloops Mining District of Highland Valley, British Columbia. The property includes the Getty North and South deposits, as well as, the Getty West, Glossie and North Valley mineral zones.",https://www.gettycopper.com,getty@telus.net,+1 604 931-3231,"1000 Austin Avenue, Coquitlam, BC, CA",,108427205,0.57,108427205,0.0,0.06,,0.06,0.015,0.057438,151240,68899.0,57679.0,2.0,23.6,-11.28,-6.32,0.04476,0.0381,0.02863,,,equity,Company
GYSR,Geyser Brands Inc.,0.08,-0.02,-20.0,TSX Venture Exchange,TSXV,CDX,,Healthcare,Drug Manufacturers,15000,0.09,0.09,0.08,2439740,3120669,,0.1,,,,,-0.371464,-2.55999994,,"Geyser Brands Inc builds health-based hemp CBD consumer product businesses in the Nutraceutical, Cosmetics, Food and Beverage and Pet Sectors.","Geyser Brands Inc builds health-based hemp CBD consumer product businesses in the Nutraceutical, Cosmetics, Food and Beverage and Pet Sectors. Research and Development investment in Nanofusion, proprietary all-natural nanotechnology, delivers creams, beverages, backed goods and tincture formulations with superior bio-availability and water-solubility.",http://www.geyserbrands.com,info@geyserbrands.com,+1 604 915-1440,"321 Water Street, Unit 330, Vancouver, BC, CA",,30496746,0.32,39008361,10979300.0,0.082666666,,0.49,0.06,0.008492,3410,3483.0,3300.0,,,-444.29,-313.8,0.07238,0.0908,0.12418,,,equity,Company
GFG,GFG Resources Inc.,0.265,-0.005,-1.851852,TSX Venture Exchange,TSXV,CDX,,Basic Materials,Metals & Mining,11100,0.265,0.265,0.265,35125613,35125613,,0.27,,,,,2.445882,-0.009999999,,"GFG Resources Inc is a precious metals exploration company. The principal business of the company is to acquire, explore and develop interests in exploration and evaluation assets.","GFG Resources Inc is a precious metals exploration company. The principal business of the company is to acquire, explore and develop interests in exploration and evaluation assets. The company holds interest in the Rattlesnake Hills Gold Property which is located southwest of Casper in central Wyoming, U.S, and Pen Gold and Dore Gold Projects located in Ontario, Canada.",https://www.gfgresources.com,info@gfgresources.com,+1 306 931-0930,"202-640 Broadway Avenue, Saskatoon, SK, CA",,132549481,0,132549481,0.0,0.265,,0.44,0.07,0.075947,74600,113337.0,146558.0,1.152,,-2.7,-2.59,0.25405,0.251,0.20963,,,equity,Company
GGL,GGL Resources Corp.,0.19,0.01,5.555555,TSX Venture Exchange,TSXV,CDX,,Basic Materials,Metals & Mining,2500,0.19,0.19,0.19,6140235,6140235,,0.18,,,,,2.353153,-0.029999999,,GGL Resources Corp is a resource exploration company. It is engaged in the exploration and development of mineral properties in Canada.,"GGL Resources Corp is a resource exploration company. It is engaged in the exploration and development of mineral properties in Canada. The company holds an interest in the properties of Bishop, CH, Rhombus, Stein and McConnell Creek.",http://www.gglresourcescorp.com,info@gglresourcescorp.com,+1 604 688-0546,"510 West Hastings Street, Suite 1016, Vancouver, CA",,32317024,,32317024,0.0,0.19,,0.19,0.025,0.034632,44030,37961.0,26950.0,2.714,78.2,-26.49,-25.7,0.17714,0.144,0.08978,,,equity,Company
GGX,GGX Gold Corp.,0.185,-0.035,-15.909091,TSX Venture Exchange,TSXV,CDX,,Basic Materials,Metals & Mining,2150,0.185,0.185,0.185,5090140,5078578,,0.22,,,,,2.120435,-0.109999999,,"GGX Gold Corp is a Canada-based company. It is involved in industrial metals and minerals business sector. Its activities consist of acquisition, exploration and, development of mineral properties.","GGX Gold Corp is a Canada-based company. It is involved in industrial metals and minerals business sector. Its activities consist of acquisition, exploration and, development of mineral properties. The company has one project known as Gold Drop.",http://www.ggxgold.com,IR@GGXgold.com,+1 604 488-3900,"888 Dunsmuir Street, Suite 888, Vancouver, BC, CA",,27514267,,27451768,0.0,0.185,,0.3,0.05,0.041291,23137,32839.0,56008.0,-6.167,310.9,237.07,-2543.83,0.22357,0.2213,0.1171,,,equity,Company
PSYF.P,GHP Noetic Science-Psychedelic Pharma In,0.18,0.02,12.5,TSX Venture Exchange,TSXV,CDX,,Financial Services,Diversified Financial Services,10501,0.18,0.18,0.18,1800000,0,,0.16,,,,,,,,GHP Noetic Science-Psychedelic Pharma Inc is a capital pool company.,GHP Noetic Science-Psychedelic Pharma Inc is a capital pool company.,,,+1 647 949-2663,"18 Lumley Avenue, Toronto, ON, CA",,10000000,,0,5000000.0,0.18,,0.25,0.16,,31706,21476.0,,,,-19.41,-17.4,0.20357,,,,,equity,Company
GOK,GINSMS Inc.,0.015,0.005,50.0,TSX Venture Exchange,TSXV,CDX,,Communication Services,Telecommunication Services,8000,0.015,0.015,0.015,2246908,2246908,,0.01,,,,,-2.135357,0.0,,GINSMS Inc is a Canada based investment holding company.,"GINSMS Inc is a Canada based investment holding company. Its principal activities are providing messaging services which include enabling mobile application developers, short message service gateway, enterprises and financial institution to deliver SMS worldwide without any upfront capital investment through the use of the corporation's application programming interface. It also provides software product and services. The majority of the company's revenue comes from service income. The company provides services to various countries that are Singapore, UAE, Europe, USA, other Asia countries, and other regions. Singapore gives maximum revenue for the company.",http://www.ginsms.com,,+1 656 441-1029,"700 9th Avenue SW, Suite 3000, Calgary, AB, CA",,149793861,,149793861,0.0,0.015,,0.05,0.005,0.023026,800,423.0,354.0,-0.375,56.4,4.19,-34.48,0.0131,0.0171,0.01555,,,equity,Company
